GeneSymbol	N_RO1	N_RO2	N_RO3	M_RO1	M_RO2	M_RO3	M_Cell1	M_Cell2	M_Cell3	M_Cell4	Y79_1	Y79_2	Y79_3	Y79_4	Y79_5
POLR2F	6.137624	5.121006	4.716391	8.968829	8.754825	6.902375	9.130307	8.9319	15.077896	13.027485	16.764544	16.13848	12.156926	17.848385	13.931889
POLR2G	55.436172	59.509151	9.151775	45.394844	42.205322	9.118007	22.242046	12.783359	34.291206	58.081348	37.92273	42.812978	33.338508	36.830891	37.19322
POLR2H	10.397093	9.189307	5.139236	26.502315	19.839142	21.854169	18.645418	22.75415	26.058891	36.564134	14.0241	14.562509	15.635768	18.775175	18.214141
POLR2I	16.685955	15.14902	2.501	18.606121	16.968296	7.151047	17.70137	11.295526	21.135393	36.581257	23.486897	23.811156	19.963394	28.797453	20.408382
POLR2J	24.040403	19.803555	15.103444	17.792871	23.610149	13.829397	19.689863	20.233225	24.929077	20.993595	3.93433	24.790109	16.612198	29.928354	19.496989
POLR2J2	10.203148	8.056893	5.77507	9.271288	9.07313	6.758	7.052003	7.834832	16.243902	7.23104	1.366368	1.15273	0.101226	0.761177	0
POLR2J3	10.397784	10.734617	5.581773	7.866511	9.789323	9.802722	8.139857	10.563315	14.819655	6.030043	18.420848	14.529249	15.584216	13.136917	15.262942
POLR2K	34.366066	31.744234	33.439178	24.682379	31.719629	24.67692	23.695782	36.209023	25.418825	50.814743	33.605895	29.826969	40.730687	27.10309	39.327676
POLR2L	16.584911	23.451284	4.442738	22.548664	18.624531	6.255702	21.867399	15.300685	44.146732	24.70883	28.664384	27.77207	16.822199	32.993351	24.575742
POLR2M	10.875169	7.175233	10.001663	12.302941	11.253761	12.25257	9.016938	11.890503	11.433478	16.790955	5.948328	16.038565	18.099083	11.309667	18.910346
POLR3A	8.373758	8.526521	10.142649	13.784629	8.391438	11.67889	4.972733	11.49118	12.420163	5.018852	12.928424	14.150846	14.510204	13.848802	13.421661
POLR3B	5.582122	4.853577	11.92487	5.366032	4.672573	6.288612	4.690248	9.607217	6.01941	3.687187	3.416755	4.287024	4.280461	3.913766	4.732995
POLR3C	13.852073	12.393909	21.128041	13.746047	14.09816	18.847157	9.412145	20.532396	13.530778	11.497973	9.073614	10.556155	11.781219	7.522785	9.609961
POLR3D	11.211649	11.415714	9.366637	20.953306	17.717001	34.949181	15.795799	30.617083	32.633308	25.628662	12.319504	12.13075	12.756302	13.885655	14.234815
POLR3E	13.064723	10.854198	9.659109	14.608904	14.36755	12.871004	9.019804	15.232892	17.117114	19.222326	15.866768	12.319204	12.20198	16.247123	14.266806
POLR3F	14.893538	14.387866	19.742016	11.528407	12.402174	10.028798	5.896641	11.700692	7.690745	11.450891	5.985846	4.883546	6.880311	4.572293	7.326656
POLR3G	2.992618	2.057308	7.85386	3.924578	3.458563	14.143089	3.449221	12.305132	6.104	1.876184	5.020892	3.332377	3.248693	3.793524	3.103744
POLR3GL	32.236889	31.923819	7.185375	19.048559	22.256668	6.037051	7.18269	8.736856	15.143316	8.070149	7.423826	7.432104	6.360625	5.617808	8.073114
POLR3H	8.744291	8.255386	5.222638	7.504523	8.864148	4.516692	9.799871	6.795148	17.801278	14.926611	11.151222	9.448405	11.447261	11.538122	11.069751
POLR3K	2.811305	2.533073	2.13648	4.21891	5.443746	6.127975	10.03559	6.742048	15.818531	11.052669	10.259565	7.088131	7.383349	10.794933	9.94087
POLRMT	6.5185	6.395834	2.543227	8.161829	6.5839	5.391864	6.857452	4.995805	14.050763	12.563073	18.427468	18.150421	15.0198	25.693693	16.68141
POM121	7.2219	6.917738	29.771621	7.060463	7.956637	26.486033	5.666438	25.649253	25.165886	5.558843	30.499334	33.5178	30.257785	35.153243	27.313264
POM121C	4.475263	3.789819	24.287613	4.120908	4.368584	22.535669	3.358974	20.399288	18.517786	1.908935	18.743121	20.396375	21.217293	24.789652	19.024547
POMC	0	0	0	0	0.147351	0.151652	0	0	0	0.605623	0.032918	0.064356	0.058819	0.069144	0.069306
POMGNT1	22.440953	20.132425	6.653187	15.811808	18.62181	7.337593	10.509981	8.906854	17.529741	25.389667	10.97153	11.023839	10.804893	11.790838	10.183042
POMGNT2	12.308858	10.460218	5.29182	7.23742	7.341947	4.988689	5.006074	3.645801	4.031007	7.340895	10.152754	12.035723	9.581307	12.476165	10.246668
POMK	18.454122	15.252918	16.753045	17.767979	19.271345	12.603581	15.27534	12.488278	17.856583	17.773704	3.997354	3.688361	4.878827	1.923825	2.206404
POMP	30.022799	30.504282	18.775587	30.24485	30.310047	20.683327	23.181435	35.470467	40.056728	40.611797	50.836769	54.716549	42.358994	48.85091	55.983543
POMT1	13.39382	13.526189	6.425963	12.733201	9.066778	5.375979	7.852759	5.308304	10.836213	20.663789	7.589173	7.251844	6.4003	7.647494	6.530015
POMT2	9.639002	8.883441	5.484786	6.339149	6.159402	4.686397	5.409139	4.869596	6.700032	6.22204	4.063986	3.421783	5.855006	4.861666	4.372414
POMZP3	3.067809	2.583148	5.667529	2.543171	2.672153	3.364582	1.582356	2.807528	3.412934	1.34459	4.836424	5.699503	2.474205	4.200453	2.522985
PON1	1.159104	0.661657	1.196491	1.063911	0.992472	0.471549	0.221818	0.649208	0.534753	0	0	0	0.017984	0	0.019115
PON2	14.70845	16.9329	10.710925	18.117415	19.275849	10.059842	14.333559	24.260031	23.424182	25.797642	6.344066	6.314152	5.869999	5.071674	5.7806
POP1	4.989969	4.219354	3.40989	6.039441	6.141225	3.626073	8.193026	9.502056	9.980235	11.325399	7.555771	8.257694	7.007695	9.774403	7.005774
POP4	8.50003	7.535876	5.19805	7.839882	7.554229	4.059155	5.579729	8.53127	8.018238	14.384411	4.303982	6.413539	6.136363	6.017338	5.830964
POP5	12.818433	16.622886	9.954843	11.694542	12.875033	8.565105	11.221631	12.69586	20.269645	28.674681	11.014356	10.405667	8.317235	11.96669	9.487066
POP7	7.892052	7.809635	2.199451	9.460881	10.679978	9.406299	14.714858	8.927118	16.455587	43.160427	30.78883	30.924351	21.619783	38.086967	24.072166
POPDC2	1.436676	0.924641	1.383551	0.454148	1.105655	0.422718	0.180877	0.094761	0.314572	0.607906	0.230942	0.312077	0.272476	0.296023	0.602305
POPDC3	0.073615	0	0	0.186221	0	0.774495	1.163119	1.90488	1.355403	0.845143	0.069802	0.047216	0.129886	0.043719	0.102425
POR	10.327125	12.293212	6.923505	9.997113	8.362704	5.277446	10.039883	7.168491	11.863787	17.996294	8.542737	8.479085	8.951979	12.118407	9.678113
PORCN	8.471247	7.180136	2.493902	3.720204	4.078068	1.702564	2.141543	1.455437	3.564597	2.963108	6.165581	6.294996	4.582769	8.400007	5.493078
POT1	11.256189	11.232197	11.924711	13.098889	10.803338	9.729524	4.476876	8.543277	6.720609	5.940775	9.313983	11.283113	10.297363	6.063338	8.499271
POTEE	0.644684	0.031204	0.884113	0.033834	0.479009	2.063742	0	0	0	0.006985	0.018903	0.002576	0.005153	0	0.002865
POTEF	0.935123	0.223417	1.944661	0.164862	1.406583	3.243013	0	0	0.007179	0.026848	0.002425	0.007395	0.005631	0	0.00265
POTEI	0.347005	0.06529	0.298431	0.037937	0.189104	0.570249	0	0.041707	0.043961	0.006174	0	0.005751	0.005053	0	0.005791
POU1F1	0	0	0	0.074492	0	0	0	0	0	0	0.031483	0	0	0	0
POU2AF1	0.264286	0	0.273489	0.237038	0.153056	0.310883	0	0	0	0	0	0	0.028033	0.168325	0
POU2F1	16.225255	14.450666	35.353127	9.837191	12.339248	20.049019	5.388978	13.460962	10.30471	4.531994	24.938113	22.804037	26.277988	9.251613	24.475316
POU2F2	0.420173	0.419804	1.791552	0.153545	0.183597	0.966475	0.200254	0.143241	0.180839	0.469027	2.107309	1.132192	0.829318	1.919238	0.898564
POU3F1	0.142762	0.202115	0.560943	0.182554	0.312394	0.792939	1.904368	0.137091	0.204598	1.984165	2.979089	2.747818	3.894589	4.614582	3.763091
POU3F2	0.416175	1.041149	2.563507	3.537991	3.904828	11.223376	13.930434	23.892323	17.719461	10.214135	0.397393	0.318048	0.372404	0.274102	0.538703
POU4F1	0.246097	0.164817	0.919841	0.314274	0.216259	0.287659	0.523873	0.177868	0.116254	0.448698	0.890619	0.4069	0.36649	1.175923	0
POU4F2	0.119288	0.118079	0.62489	0.095339	0.129206	0	0	0.060874	0.062435	0.46717	0.439954	0.248377	0.425749	0.185146	0
POU5F1	0.098238	0.034796	0.461942	0.167219	0.416918	0.485899	0.129387	0.123643	0.073097	0	0.12105	0.058036	0.251078	0.15628	0.124093
POU5F1B	0.094941	0.214185	0.194128	0.09726	0.232495	0.274615	0.032552	0	0	0	0.043439	0	0.017233	0.030838	0.054609
POU5F2	0.786421	0.969157	0.665067	0.912849	0.726078	0.896785	0.376889	1.004723	1.451075	0.751376	0.035295	0	0	0.035912	0
POU6F1	3.624746	3.487116	3.278484	2.378133	2.200403	2.314027	1.373631	0.839311	0.989777	1.547389	2.054742	2.436424	2.152531	2.217374	0.943242
POU6F2	0.225976	0.231347	1.087601	0	0.438209	0	0	0	0	0	0	0	0	0	0.006848
PP2D1	1.096733	1.337959	1.284212	0.885536	1.126523	1.516094	0.570073	1.196045	0.942426	0.41268	0.126116	0.161911	0.108995	0.114213	0.184475
PPA1	157.796097	144.228119	115.127083	217.516891	187.688431	213.677017	100.983704	217.452393	197.141083	267.679688	119.251643	114.381576	124.629709	136.463908	140.957825
PPA2	24.567977	22.876543	13.531794	26.648975	21.676153	18.129528	18.63271	19.467133	25.745274	57.844796	9.009525	17.695477	11.204402	10.535292	13.474183
PPAN	8.209708	6.137576	0.25456	12.103148	9.297566	23.868301	10.990324	22.652493	26.855724	17.539145	5.12957	7.891819	6.586309	5.807125	4.940057
PPAN-P2RY11	0	0	6.600255	0	0	0	0	0	0	2.450891	9.167694	6.034565	7.63674	11.314162	8.127322
PPAP2A	6.054489	6.130359	6.463094	4.971852	4.678185	6.846121	2.789429	5.84436	5.850652	5.448972	3.280777	3.333009	3.494897	3.590997	2.968462
PPAP2B	8.70728	13.102101	4.025558	5.449734	8.75318	3.41336	2.782932	4.216309	6.171526	11.936265	4.445963	4.583656	5.021223	5.405431	5.360418
PPAP2C	1.788586	2.307096	0.749805	0.938323	1.020237	0.276895	0	0	0.366415	0	0.056245	0	0	0.038206	0.019562
PPAPDC1A	0.18688	0.257371	0.27712	0.078065	0	0.611448	0.18739	0.256157	0.326806	0	0.201425	0.361056	0.453568	0.677507	0.374987
PPAPDC1B	15.562032	13.495473	17.805287	10.396669	11.706967	14.388091	9.51729	14.011996	14.10753	18.303983	4.136028	3.431986	3.983225	3.030109	3.393968
PPAPDC2	5.782364	4.744463	5.733174	4.718112	4.108802	4.911678	2.034206	4.164524	3.324084	3.310689	4.381595	4.718718	3.984749	3.917168	0
PPAPDC3	2.8797	1.81376	0.786664	2.185982	1.476145	2.061413	0.624231	0.253174	0.379558	4.426818	1.576113	1.457928	2.020973	2.407099	1.56825
PPARA	9.615431	8.909284	7.9694	4.306027	3.892387	3.383773	0.712305	1.067747	0.91056	0.785602	1.636778	1.888424	1.1091	1.841496	1.64921
PPARD	4.230176	4.577398	9.957078	3.329934	3.034392	8.37248	1.800274	6.45546	6.620796	0.874088	4.26479	4.207887	5.061972	4.807216	3.843036
PPARGC1A	8.800461	6.457348	16.328459	4.069933	3.460601	11.151225	0.960597	1.669477	1.158837	0.488102	0.058035	0.028058	0.047407	0.067444	0.046847
PPARGC1B	1.838447	1.147179	4.110008	1.894013	1.849093	3.935452	0.681087	2.702859	2.763718	0.49715	1.497646	1.313384	1.576243	1.531688	1.528246
PPAT	7.308388	7.293671	13.308367	17.940714	12.768137	27.103731	17.142878	26.171091	19.580132	22.720085	24.695222	21.29031	26.759318	19.654417	25.715337
PPCDC	4.558325	4.066148	2.3942	4.252562	3.919666	2.958077	3.434833	1.635872	4.66645	4.910037	3.17575	1.719294	2.67593	2.382002	2.20328
PPCS	16.578354	15.812789	14.800821	11.176519	12.947802	11.731766	2.760199	12.789586	9.374261	3.180598	5.352761	6.167333	7.040222	6.923421	7.898815
PPDPF	9.976008	9.499594	11.11158	6.854393	8.344561	15.261134	6.876424	17.551897	51.478024	8.618488	23.404992	79.46613	17.532354	71.98505	23.334823
PPEF1	2.607392	1.792484	3.409755	0.985786	1.253962	0.436254	0.154874	0.601691	0.424652	1.458137	0.694795	0.661696	1.458357	0.673286	0.921284
PPEF2	29.226894	28.607491	44.434578	9.381123	13.437096	1.889735	0	0.016308	0	0	0	0.012431	0.01957	0.014084	0.006369
PPFIA1	12.64988	11.272566	21.216144	11.089858	11.285153	16.166934	6.909706	18.146659	12.403741	10.305591	15.411506	13.029527	16.377475	15.629285	14.549051
PPFIA2	43.66945	38.052665	61.179571	27.322189	25.003481	16.978683	3.658568	8.187136	5.378925	5.457857	1.607725	1.385671	0.889373	0.917146	1.162786
PPFIA3	6.241807	5.746322	4.135582	5.639199	5.421951	4.136294	2.000108	3.283186	5.499871	7.241553	11.513693	8.759702	7.965546	10.525952	8.216153
PPFIA4	6.243623	4.405383	4.023909	20.333745	7.487967	15.102847	7.768228	6.184436	8.61078	10.804164	5.478248	3.45543	4.460023	4.4475	3.872027
PPFIBP1	6.09121	6.322216	7.744154	5.31561	5.926313	7.702194	3.90374	8.217297	6.687277	2.447329	0.106207	0.28111	0.084864	0.048819	0.096281
PPFIBP2	7.191722	4.619662	8.958941	2.833159	3.032296	5.925203	1.586283	1.220328	1.172101	1.812402	0.073369	0.084344	0.031263	0.191077	0.143866
PPHLN1	22.171172	19.145191	24.959355	21.997897	23.860502	27.849841	18.2375	33.083352	25.581736	34.047126	12.893737	13.21227	12.185452	13.75342	13.247096
PPIA	81.209005	93.488329	29.367516	140.862016	181.61953	84.615658	189.841655	167.084042	147.736854	297.899963	344.931563	378.405255	320.792328	378.782219	369.663747
PPIB	76.177063	93.156105	35.520664	115.92144	120.517387	82.794479	120.519554	126.08432	183.226669	167.661606	127.375481	143.668869	131.443817	175.782181	133.519623
PPIC	3.729345	4.090371	4.122911	2.747803	3.331582	7.819241	6.665481	13.989511	13.256592	7.433368	0	0	0.050144	0.067596	0
PPID	16.88933	14.089846	23.158676	18.126381	17.925825	28.535091	17.352715	23.945721	16.167673	28.253447	23.810429	29.057453	30.622513	28.055819	30.846282
PPIE	12.155904	9.31012	9.587272	10.389525	8.957559	11.37596	6.370082	12.628393	10.150389	10.774354	16.354524	13.975993	6.490335	5.973876	6.345324
PPIF	3.357524	3.913874	1.357737	13.900478	12.983046	12.008627	16.270632	16.54657	27.722887	20.140066	13.749048	12.520973	11.387778	16.309655	12.001328
PPIG	32.977371	29.715883	57.100655	23.868334	30.013876	48.219597	20.22315	48.989613	26.113646	8.507317	57.787932	51.329029	58.882011	39.91426	55.389236
PPIH	14.875802	14.623285	7.771381	21.118694	17.883162	15.556474	19.452133	27.677376	23.711378	39.42297	19.64319	19.893307	21.075032	20.098185	14.765581
PPIL1	19.734976	22.804361	17.693262	20.246592	22.448013	14.448715	17.918493	28.637577	24.641855	44.601532	34.766808	35.693081	36.760773	36.883694	36.745083
PPIL2	11.286348	8.917529	10.6458	9.151881	8.408044	8.171164	7.289284	13.47156	14.439152	4.164976	16.487008	13.36751	16.424858	16.487028	14.426872
PPIL3	14.368513	14.371079	18.435598	19.969415	18.492633	38.61663	13.099236	29.190729	19.080582	22.956817	13.556371	18.835573	18.815691	14.349334	23.895679
PPIL4	17.643276	16.700567	43.731453	17.378397	16.092091	44.16983	14.161922	39.613312	20.942863	15.374841	16.718094	13.885608	18.763778	14.174096	16.196594
PPIL6	1.786011	1.676358	4.02182	2.218033	1.475153	5.302888	2.005717	2.832216	1.741827	3.404114	0.559602	0.792247	0.734141	0.859485	0.915737
PPIP5K1	15.95937	14.990534	19.522814	6.438304	7.343871	5.707853	1.827657	5.568285	4.975827	2.631089	4.436099	6.934814	7.513462	7.513043	6.725095
PPIP5K2	15.642047	14.594224	21.302281	20.420141	18.101474	16.426694	12.985541	18.867309	14.903627	17.744119	8.238155	8.31996	8.6908	6.753526	8.57373
PPL	2.094418	1.767102	3.185001	1.461075	1.206971	3.804099	0.195237	1.660235	2.588	0.312157	0.301293	0.389659	0.462315	0.649151	0.435641
PPM1A	42.685038	36.737367	65.302286	26.953428	28.016629	35.086156	8.426478	22.133969	17.418293	9.633543	15.242955	13.245003	10.762806	7.934021	12.391481
PPM1B	25.424186	22.064089	33.964612	14.062427	26.000295	22.858986	7.284642	15.796463	12.684128	11.545753	29.571021	22.975142	29.409519	23.797443	26.49164
PPM1D	8.417403	8.190672	12.37996	8.055593	8.786568	9.868681	5.825227	11.695096	7.812246	6.518201	24.137153	23.862646	26.948486	20.546108	25.460814
PPM1E	13.657906	10.797831	29.199083	10.703868	9.124823	10.656196	3.72084	7.099811	4.629388	3.950528	25.435454	26.163112	32.451444	23.802381	27.978808
PPM1F	4.188492	4.273044	2.207346	6.958688	5.78569	3.539247	4.610748	4.56779	9.607173	10.324984	2.053174	4.364911	4.416772	4.151617	3.283301
PPM1G	24.378313	25.934797	16.417452	26.162071	29.764158	23.326305	45.62368	45.023479	50.199631	66.833336	121.162537	123.081894	116.131348	137.885925	119.088974
PPM1H	21.384293	19.72296	15.568954	13.897691	11.425883	8.395837	1.19376	8.060801	8.104322	3.024989	0.036557	0.079558	0.108656	0.112572	0.062226
PPM1J	2.320829	1.929789	0.763157	1.597784	1.081434	0.327212	0	0.193693	0.614256	0.579059	1.167393	0.634947	0.719075	1.270131	0.734492
PPM1K	3.952522	3.476227	4.401751	1.956242	2.120185	2.855019	2.368453	1.244645	1.007786	3.912209	0.912071	0.712371	0.929979	0.615676	0.982116
PPM1L	10.611065	10.28506	20.185774	10.798452	9.460267	14.983227	7.911656	8.695792	7.445579	9.288857	3.330982	3.100874	3.226292	2.449553	3.330184
PPM1M	2.931166	2.025903	2.785051	3.462693	2.262926	2.779667	1.313223	1.473258	2.031813	1.82795	1.085403	0.930602	1.331002	1.498248	1.116746
PPM1N	3.773897	4.545381	3.160011	2.064157	1.593311	0.499631	0	0.113847	0.24303	0	4.460618	3.15066	4.352001	3.954111	5.225507
PPME1	16.939743	16.084353	14.81412	16.041411	15.374771	22.403206	11.366382	17.784403	17.99364	6.951103	7.777055	12.838889	9.657204	10.068871	7.952853
PPOX	14.480199	12.731296	5.408597	13.930009	12.496903	5.995088	6.187718	6.187035	12.859561	16.327263	3.347332	3.754437	3.651931	3.812573	3.310845
PPP1CA	25.276969	25.486641	8.639393	25.299789	25.610683	9.643794	30.205253	13.887872	31.754228	72.13387	65.821674	66.300877	58.929436	88.361414	63.030187
PPP1CB	51.608757	51.825919	79.611835	39.989154	41.444496	85.670776	29.288889	68.890115	50.695244	29.301907	72.478651	62.3499	78.625361	37.147425	80.153609
PPP1CC	63.612644	58.016079	72.5417	82.632704	67.981781	120.239453	57.332465	83.883894	64.705789	44.877742	65.447642	62.248569	63.690219	82.372645	68.556161
PPP1R10	20.021208	18.824459	30.763171	18.892545	18.202724	24.307602	15.070139	29.729987	27.733572	5.074125	23.168846	25.41307	25.104181	27.72797	26.011689
PPP1R11	25.120995	22.454698	22.330885	14.699423	16.107664	21.473768	12.910876	23.097421	20.531729	7.859814	3.78505	8.741562	10.40503	10.800358	8.871665
PPP1R12A	19.093308	17.459534	37.430836	18.657161	19.857407	29.191355	12.302544	30.680029	15.660523	13.123428	8.692912	9.655078	8.453117	9.945649	8.182035
PPP1R12B	8.987337	7.6678	15.898939	7.76541	6.237156	16.25031	4.217391	8.618648	6.939015	3.923767	4.479962	5.083213	5.536935	5.304265	5.171976
PPP1R12C	8.716181	7.87503	3.390944	7.604767	9.854955	3.863318	7.509087	5.85879	16.485618	12.036969	10.176373	8.525043	9.177415	11.558449	10.07491
PPP1R13B	4.776089	4.175226	10.989507	2.869031	2.987319	8.223219	0.374135	2.314629	1.821865	0	2.069551	2.575238	1.880793	3.085253	1.559124
PPP1R13L	1.415487	0.970153	1.325414	0.826302	0.826241	2.483611	0.544889	1.257006	1.345615	0	2.716633	2.99072	1.996098	3.904975	2.312422
PPP1R14A	0	0	1.866191	0.492116	0	1.72329	1.427496	0	0.586307	0.49803	0.59943	0.845334	0.245083	1.009423	0.672673
PPP1R14B	10.173529	16.287426	4.643461	33.968533	42.077442	22.135035	60.657532	49.473499	74.349899	159.565948	20.63956	26.271082	17.732808	24.384181	33.431615
PPP1R14C	0.635234	0.272067	0.604954	0.41415	0.732652	0.961257	3.813008	1.142001	1.25746	5.352897	0.141785	0.042716	0	0	0
PPP1R15A	14.513575	11.28913	11.091975	10.466826	11.018496	15.458646	5.311185	6.72868	8.312559	8.575378	6.929689	8.432091	8.606807	12.133774	10.990782
PPP1R15B	33.370644	29.330235	35.478264	34.383057	32.034885	40.703167	20.605722	25.350857	23.533405	24.298548	28.216795	28.062935	30.359598	21.105005	29.612104
PPP1R16A	6.777605	5.99632	2.063008	6.039252	5.785333	2.002117	4.427472	3.452319	9.966047	20.585995	2.769589	2.648065	3.198129	5.077727	2.397067
PPP1R16B	0.519887	0.330442	0.597646	0.401082	0.476572	0.279281	0.188042	0.218307	0.375267	0.59282	0.037547	0	0.03305	0.038256	0.023716
PPP1R17	0.163136	0.671257	1.241342	0.518785	0.795118	0	11.529606	0.444648	0.391174	16.860748	0	0.040531	0.040726	0.042402	0.10894
PPP1R18	3.8714	4.143495	8.238189	3.177041	3.561774	13.586971	6.229757	8.002326	7.454251	9.855309	3.844776	16.721123	4.106433	3.291844	5.803101
PPP1R1A	1.362136	1.738572	1.708365	0.630743	0.887027	1.100166	0	0	0.395914	0.415818	0	0	0.025292	0	0
PPP1R1B	4.302062	4.35063	0.828215	2.01676	1.824048	5.746978	15.072138	2.401934	4.608835	25.200872	4.414412	2.40726	3.681424	9.32143	4.413508
PPP1R1C	0.620245	0.953363	0.914097	0.380596	0.095526	0.425307	0	0.064888	0.166937	0.584378	0	0	0	0.032013	0.062591
PPP1R2	17.851835	15.722117	25.588444	13.636008	14.672597	24.403992	9.629525	16.480591	9.944168	12.446898	13.548747	11.19778	14.072359	8.479991	13.526756
PPP1R21	14.12221	12.586375	24.173913	9.049767	9.949489	14.522146	3.359251	16.455339	12.439181	7.384977	13.217076	12.820968	12.532163	11.686284	15.157367
PPP1R26	6.872003	6.890628	3.762038	6.698602	6.765799	4.880538	5.136472	5.601904	8.294354	9.849508	5.344799	5.407347	6.213073	7.744812	6.034682
PPP1R27	0.99591	0.558381	0	1.153091	0.314105	2.059697	0.44525	0	1.378604	2.111057	0	0.051876	0.162751	0.182717	0.232198
PPP1R32	1.720445	0	0.196279	0.588187	0.394694	0.882212	0.226293	0	0.504209	0	0.163551	0.252144	0.308619	0.260117	0.143559
PPP1R35	8.668219	8.339926	2.220799	6.698359	5.573382	4.290415	3.322885	2.139765	7.602102	12.615391	4.245359	5.928035	2.800035	7.54015	3.864943
PPP1R36	0	0	0	0	0	0	0	0.06753	0	0	0.100231	0.077876	0	0.068447	0.035171
PPP1R37	10.34885	8.870577	4.530064	8.752304	6.972545	3.584477	4.400564	4.19241	8.633945	12.274428	5.652166	5.100045	4.189449	6.151962	5.165222
PPP1R3B	4.326751	3.497511	6.715736	4.60881	2.183495	5.149238	0.544608	3.084375	2.248306	1.742963	0.419985	0.588686	0.733612	0.524393	0.656583
